Category Path,Count
Countries -> Citizenship -> Geography -> Countries,7
History -> Geography -> Everyday life -> Science,7
History -> Citizenship -> Countries -> Geography,7
Countries -> Geography -> Countries -> Music,7
People -> Countries -> Citizenship -> Geography,7
Countries -> Geography -> Countries -> Everyday life,7
Citizenship -> Countries -> History -> People,7
Religion -> Geography -> People,7
Geography -> Citizenship -> Business Studies,7
IT -> Countries -> Citizenship,7
IT -> Geography -> Countries -> Geography,7
Countries -> Citizenship -> Geography,7
Science -> Citizenship -> History,7
People -> Countries -> Geography -> Citizenship,7
Science -> Language and literature -> Countries -> Geography -> Countries,7
IT -> People,7
Geography -> Everyday life -> Countries -> Geography,7
Science -> Religion -> Citizenship,7
Geography -> History -> Everyday life,7
Geography -> Citizenship -> Countries -> Citizenship -> People,7
Language and literature -> Countries -> Business Studies,7
History -> Geography -> Music,7
Music -> History -> Science,7
Countries -> Geography -> Citizenship,7
Everyday life -> Science -> Geography -> Countries,7
Science -> Religion -> Science,7
Citizenship -> Countries -> Geography -> Design and Technology,7
Geography -> Countries -> Geography -> Language and literature,7
Science -> Music -> People,7
History -> Design and Technology -> Geography,7
History -> Countries -> Geography -> Design and Technology,7
Science -> Countries -> Science -> < -> Science,7
Mathematics -> IT,7
Everyday life -> Geography -> Language and literature,7
Everyday life -> Geography -> People,7
History -> Science -> Everyday life -> Science,7
Science -> Citizenship -> Countries -> Citizenship -> People,7
Science -> Countries -> Music -> People,7
Everyday life -> People,7
Geography -> Language and literature -> Religion,7
Geography -> Science -> Countries,7
People -> Language and literature -> Geography,7
People -> Countries -> Geography -> History,7
Everyday life -> Science -> Geography -> Countries -> Geography,7
Geography -> Countries -> Geography -> Countries -> History,7
Countries -> Geography -> Countries -> Citizenship -> People,7
Science -> Business Studies -> Countries,7
IT -> Countries -> People,7
Science -> Design and Technology -> IT -> Design and Technology,7
Design and Technology -> Countries -> Religion,7
Art -> History -> Geography,7
Geography -> Language and literature -> History,7
Science -> Geography -> Countries -> Geography -> Countries,7
Science -> IT -> Business Studies -> Design and Technology,7
Design and Technology -> Countries -> Language and literature,7
Design and Technology -> Science -> Countries -> Geography,7
Everyday life -> Language and literature -> Countries -> History,7
Language and literature -> People -> Countries -> Geography,7
Everyday life -> Countries -> People -> History,7
People -> Language and literature -> Everyday life -> Science,7
Everyday life -> Countries -> History -> Countries,7
History -> Geography -> Citizenship -> Countries -> Geography,7
Geography -> Countries -> Citizenship -> Countries -> Geography,7
Science -> Countries -> Science -> Everyday life,7
Design and Technology -> Countries -> Everyday life -> < -> Everyday life,7
History -> Geography -> Citizenship -> Geography,7
Design and Technology -> Citizenship -> Countries -> Geography,7
People -> Geography -> Language and literature,7
Science -> History -> Geography -> Countries -> Geography,7
Everyday life -> Countries -> History -> Design and Technology -> History,7
People -> Countries -> History -> Citizenship,7
Design and Technology -> History -> Countries,7
Language and literature -> Countries -> Geography -> Science -> Geography -> Science,7
Geography -> Science -> Mathematics,7
History -> Countries -> Geography -> People,7
Language and literature -> Countries -> Geography -> Countries -> Geography -> Science,7
Geography -> History -> Citizenship,7
People -> History -> Citizenship,7
Language and literature -> Everyday life -> History -> Geography -> Science,7
Geography -> Citizenship -> Countries -> People,6
Science -> History -> Religion -> Geography,6
Science -> Language and literature -> Geography,6
Geography -> Countries -> Citizenship -> Geography,6
Everyday life -> Citizenship -> Geography,6
Science -> History -> Citizenship -> History,6
Design and Technology -> Countries -> Design and Technology -> IT,6
People -> Mathematics -> Everyday life -> Science,6
Religion -> Geography -> Everyday life,6
History -> Countries -> Citizenship -> Science,6
IT -> Business Studies -> Countries -> Geography,6
IT -> Everyday life -> Science -> Everyday life,6
Business Studies -> Countries -> Science -> Everyday life,6
Geography -> Religion -> Science,6
Geography -> History -> Geography -> Countries -> Geography,6
Geography -> Countries -> Geography -> Science -> Everyday life -> Science,6
Everyday life -> Countries -> Geography -> < -> Geography,6
Countries -> Religion -> People,6
Countries -> History -> Citizenship,6
Everyday life -> Design and Technology -> IT,6
Everyday life -> Citizenship -> Countries -> History,6
Everyday life -> Religion -> Science -> Design and Technology,6
Everyday life -> Science -> < -> Science -> Everyday life,6
Everyday life -> Geography -> Everyday life -> Science,6
Everyday life -> Geography -> Science -> Geography -> Science,6
Everyday life -> History -> Countries -> History,6
Everyday life -> History -> Religion -> Science,6
Everyday life -> History -> Geography -> Science,6
Citizenship -> Science -> < -> Science,6
Science -> History -> Countries -> Citizenship -> People,6
Science -> Everyday life -> Language and literature -> IT,6
Science -> History -> Countries -> Language and literature,6
Countries -> Citizenship -> Countries -> Science,6
Countries -> Religion -> Geography -> Countries,6
Science -> Citizenship -> Geography -> Countries,6
Everyday life -> People -> Science,6
Geography -> Citizenship -> History,6
Countries -> Language and literature -> Countries,6
IT -> People -> Countries -> Geography,6
Science -> Countries -> History -> Countries -> People,6
Science -> Geography -> Citizenship -> Countries,6
Science -> Citizenship -> Countries -> Geography -> Countries,6
People -> Countries -> Geography -> Countries -> Science,6
History -> Countries -> Religion -> People,6
Geography -> People -> Mathematics,6
Business Studies -> Countries -> IT,6
Science -> People -> Geography -> History,6
Everyday life -> Countries -> Geography -> Citizenship,6
Everyday life -> Countries -> History -> Citizenship,6
IT -> Countries -> History -> People,6
Countries -> Geography -> Citizenship -> Geography,6
Countries -> Geography -> < -> Geography -> Science,6
Science -> Countries -> Citizenship -> Countries -> History,6
Geography -> Science -> Citizenship,6
Geography -> Countries -> Geography -> Science -> Geography,6
Religion -> Geography -> Citizenship -> Science,6
Religion -> Countries -> Citizenship,6
People -> Everyday life -> Science -> Everyday life,6
Geography -> Countries -> Science -> Everyday life,6
Geography -> Countries -> Geography -> Religion,6
People -> Countries -> Geography -> Everyday life,6
Countries -> Geography -> Countries -> Geography -> Countries,6
Countries -> Geography -> Religion,6
Geography -> Countries -> People -> Science,6
Geography -> Science -> Countries -> Geography,6
Geography -> Science -> < -> Science -> < -> Science,6
People -> Geography -> History -> Science,6
Geography -> Countries -> Science -> Geography -> Science,6
Everyday life -> Language and literature -> Geography -> Countries,6
History -> Countries -> Science -> Everyday life,6
History -> People -> Religion,6
History -> Citizenship -> Everyday life -> Science,6
Everyday life -> Countries -> Citizenship -> Countries -> Geography,6
History -> Countries -> Citizenship -> History,6
History -> People -> History -> Science,6
Business Studies -> Citizenship -> Science,6
Citizenship -> History -> Geography,6
Science -> Art -> Language and literature,6
Science -> Geography -> Language and literature -> Countries -> Geography,6
Language and literature -> Geography -> Everyday life,6
Citizenship -> History -> Everyday life,6
Citizenship -> Geography -> Everyday life,6
Design and Technology -> Science -> Music,6
Everyday life -> Language and literature -> Everyday life -> Science,6
History -> Language and literature -> IT,6
Science -> Design and Technology -> Countries -> History,6
Geography -> Countries -> Language and literature -> People,6
Geography -> Science -> Design and Technology -> Science,6
Science -> Citizenship -> Language and literature -> Countries -> Geography,6
Countries -> Music -> People,6
Countries -> Citizenship -> Geography -> Countries -> Geography,6
Countries -> Business Studies -> Geography,6
Music -> History,6
History -> Geography -> Countries -> Citizenship -> History,6
People -> Geography -> Science -> Everyday life,6
Music -> Countries -> History -> People,6
Business Studies -> Citizenship -> Countries,6
Citizenship -> Religion -> Science,6
Geography -> Everyday life -> Countries,6
Language and literature -> Geography -> Design and Technology,6
Everyday life -> Countries -> Geography -> Countries -> People,6
Geography -> Countries -> < -> Countries -> Geography,6
Religion -> Geography -> History,6
