Category Path,Count
Science -> Geography -> < -> Countries -> Geography,2
History -> Geography -> Everyday life -> Science,2
Everyday life -> Science -> < -> Everyday life,2
People -> Geography -> Business Studies -> Countries,2
Science -> Geography -> Countries -> Music,2
Science -> < -> Countries -> Geography,2
Geography -> Science -> < -> Science -> <,2
Science -> People -> Countries -> Everyday life,2
Science -> Geography -> Countries -> Religion,2
Language and literature -> Art -> Geography,2
Science -> People -> History -> People,2
History -> Religion -> Geography -> Science,2
Design and Technology -> History -> Geography -> Countries -> Geography -> Countries,2
Language and literature -> Countries -> Geography -> < -> Geography,2
Language and literature -> People -> Countries,2
Design and Technology -> History -> Countries -> History,2
Everyday life -> Countries -> Citizenship -> History,2
Design and Technology -> Countries -> Geography -> Countries -> History,2
Design and Technology -> Science -> Everyday life -> < -> Science -> <,2
Everyday life -> Music,2
History -> Countries -> Language and literature,2
Religion -> Science -> <,2
Everyday life -> History -> Countries -> History,2
History -> Business Studies -> Science,2
Design and Technology -> Countries -> Everyday life -> Science -> <,2
People -> Geography -> Everyday life -> Citizenship,2
Science -> Everyday life -> Countries -> <,2
Everyday life -> Geography -> History -> Countries,2
Science -> Geography -> Science -> Citizenship -> Geography,2
People -> Citizenship -> < -> Citizenship,2
History -> Countries -> Geography -> < -> Geography,2
Everyday life -> Citizenship -> Language and literature,2
Everyday life -> People -> Religion,2
Religion -> Everyday life -> Science,2
History -> Geography -> Science -> <,2
Geography -> Science -> Religion,2
Science -> Citizenship -> Business Studies -> Geography,2
Science -> Citizenship -> Countries -> Geography,2
Science -> Religion -> Language and literature -> Religion -> History,2
Religion -> Geography -> Citizenship -> Geography,2
Design and Technology -> Science -> Design and Technology -> Citizenship,2
Religion -> < -> Religion -> < -> Religion -> < -> Religion -> < -> Religion,2
Citizenship -> History -> Countries -> Geography,2
Religion -> Geography -> Religion,2
Citizenship -> Countries -> Citizenship -> Science,2
Design and Technology -> History -> Citizenship -> Geography -> Science -> Everyday life -> Science,2
Science -> People -> Geography -> <,2
Business Studies -> <,2
Science -> Everyday life -> Science -> Everyday life -> Science -> Everyday life,2
Language and literature -> Countries -> Citizenship -> Countries -> Geography,2
Design and Technology -> Science -> < -> Science -> Everyday life -> Science,2
Religion -> < -> Religion,2
Science -> People -> Everyday life,2
Science -> Everyday life -> Countries -> Geography -> Countries,2
Science -> < -> Mathematics,2
Geography -> History -> < -> Countries -> History,2
Geography -> History -> Geography -> Countries,2
Design and Technology -> Science -> < -> Science,2
Language and literature -> Countries -> Science -> <,2
People -> Geography -> Science -> < -> Science -> <,2
Art -> Music,2
History -> Countries -> Geography -> < -> Geography -> < -> Geography,2
Art -> History -> <,2
Language and literature -> History -> Religion,2
Design and Technology -> History -> Citizenship -> Geography -> Everyday life -> Science -> Everyday life,2
Science -> People -> Geography -> History -> Science,2
Geography -> History -> Countries -> Geography,2
Geography -> Countries -> Citizenship -> Geography,2
Geography -> Language and literature -> Religion,2
Science -> Religion -> History -> Countries,2
Everyday life -> History -> Geography -> < -> Countries -> Everyday life -> Citizenship -> < -> Everyday life -> People -> Everyday life -> Geography -> < -> People -> Everyday life -> Geography,2
Language and literature -> < -> Art,2
Science -> < -> Science -> Language and literature,2
Religion -> Countries -> History -> Countries,2
People -> History -> Design and Technology,2
Geography -> Countries -> Language and literature -> Geography,2
Science -> Geography -> History -> Countries -> History,2
Citizenship -> Science -> Everyday life,2
Design and Technology -> Countries -> Geography -> Language and literature -> Countries,2
Citizenship -> Design and Technology -> Citizenship,2
People -> Science -> < -> Science -> < -> Science,2
Science -> Geography -> Science -> Language and literature,2
People -> Geography -> Science -> Everyday life,2
Citizenship -> History -> Design and Technology,2
Language and literature -> Countries -> People -> Geography -> Countries,2
Science -> Countries -> Geography -> Countries -> <,2
Science -> Religion -> History -> Citizenship,2
Design and Technology -> Science -> Geography -> Everyday life,2
Geography -> Citizenship -> Geography -> History,2
Design and Technology -> Geography -> < -> Geography -> <,2
Music -> Geography -> Countries -> History,2
Everyday life -> IT -> <,2
History -> Geography -> Countries -> History,2
Science -> Geography -> History -> Countries,2
Language and literature -> Countries -> Citizenship -> Countries -> Geography -> Science,2
Geography -> Countries -> < -> Geography -> Countries -> Geography,2
Geography -> Countries -> Geography -> Countries -> Everyday life,2
History -> Citizenship -> Mathematics,2
Countries -> Business Studies -> Everyday life,2
Science -> Religion -> Everyday life,2
Everyday life -> Citizenship -> History -> Geography,2
Language and literature -> Countries -> Language and literature,2
Everyday life -> Geography -> Countries -> Geography -> Science,2
People -> Countries -> Religion -> Countries,2
Art -> Language and literature,2
People -> Everyday life -> Geography,2
Science -> Countries -> History -> Design and Technology,2
Language and literature -> Art -> Everyday life,2
Everyday life -> Countries -> History -> Science,2
Music -> Countries -> Citizenship,2
People -> Religion -> History -> <,2
People -> Countries -> Geography -> < -> Geography -> <,2
Design and Technology -> History -> Everyday life -> < -> Everyday life -> Science,2
Science -> Language and literature -> People,2
Science -> People -> Countries -> Geography -> Countries,2
Design and Technology -> Language and literature -> <,2
Science -> Countries -> Everyday life -> < -> Everyday life,2
IT -> Countries -> Citizenship,2
Art -> People -> Countries,2
History -> Everyday life -> Geography,2
Design and Technology -> History -> Science,2
Science -> Geography -> History -> Religion,2
Citizenship -> Business Studies -> Citizenship,2
Language and literature -> Citizenship -> Geography,2
Science -> Countries -> < -> Science,2
Everyday life -> Countries -> Geography -> Business Studies,2
Geography -> Countries -> Geography -> < -> Countries -> Geography,2
Science -> Geography -> People -> Science,2
Language and literature -> Everyday life -> Science -> Geography,2
Religion -> Science -> Geography -> Science,2
People -> History -> Geography -> Citizenship -> Countries,2
Science -> IT -> Science -> < -> Science,2
Citizenship -> Countries -> Geography -> Citizenship -> Geography,2
IT -> Countries -> Everyday life -> Science,2
Citizenship -> Countries -> Geography -> Citizenship -> Science,2
Art -> Everyday life -> History,2
Everyday life -> People -> <,2
Everyday life -> Geography -> Science -> Geography,2
Language and literature -> Religion -> Geography -> Science -> < -> Science,2
People -> Science -> Language and literature,2
Science -> Geography -> Citizenship -> Countries -> <,2
Everyday life -> Countries -> Citizenship -> Countries -> Geography,2
Science -> IT -> Citizenship,2
Religion -> Language and literature -> People,2
Science -> Geography -> Business Studies -> Geography,2
Science -> Language and literature -> Geography -> Countries -> Citizenship,2
Language and literature -> Science -> Geography,2
Science -> Countries -> Science -> Geography,2
IT -> Language and literature -> IT,2
Geography -> Design and Technology -> <,2
Science -> Geography -> People -> Design and Technology,2
Citizenship -> People -> Religion,2
Science -> Geography -> Countries -> Geography -> Science,2
Science -> History -> Countries -> Geography -> Citizenship,2
Language and literature -> Countries -> Geography -> Countries -> Science -> Geography,2
Geography -> < -> Countries,2
Design and Technology -> Countries -> Language and literature -> Geography,2
Language and literature -> Countries -> Geography -> Countries -> Science -> Countries,2
Everyday life -> Geography -> Science -> Mathematics -> < -> Science -> Language and literature -> < -> Science -> < -> Science -> < -> Everyday life -> Religion -> < -> Citizenship -> < -> Religion -> < -> Religion -> Countries,2
Everyday life -> Science -> History,2
Science -> Language and literature -> Design and Technology -> IT,2
People -> Geography -> Language and literature -> Countries -> <,2
Geography -> Business Studies -> Everyday life -> Business Studies -> Countries,2
Geography -> Science -> Everyday life -> Geography -> Science,2
People -> History -> People,2
Religion -> History -> Countries,2
People -> Business Studies,2
Science -> Geography -> Science -> Countries -> Geography -> Countries,2
Everyday life -> History -> Everyday life,2
Design and Technology -> Countries -> Everyday life -> < -> Everyday life -> Science,2
Everyday life -> Language and literature -> Science,2
Everyday life -> Science -> Geography -> <,2
Citizenship -> People -> <,2
Geography -> Religion -> History,2
People -> Religion -> History,2
Geography -> Countries -> Everyday life -> Science,2
Business Studies -> Geography -> Science,2
Everyday life -> Countries -> Geography -> Countries -> Geography -> Countries,2
Geography -> Science -> Everyday life -> < -> Science,2
Business Studies -> Geography -> People,2
Science -> Citizenship -> Language and literature -> History,2
Countries -> Geography -> Business Studies,2
Language and literature -> Everyday life -> Countries -> Geography,2
Geography -> Countries -> < -> Countries -> Geography,2
Geography -> Countries -> Citizenship -> Countries -> Citizenship,2
Science -> Everyday life -> Geography -> Countries,2
Countries -> History -> Geography -> Science,2
