Category Path,Count
Countries -> Business Studies -> Business Studies,2
Countries -> Countries -> Geography -> Geography -> Geography,2
Geography -> Geography -> Geography -> Geography -> Science,2
Music -> People -> People,2
Everyday life -> Countries -> Geography -> Geography -> Geography,2
Science -> Science -> Science -> Business Studies,2
Design and Technology -> History -> Countries -> Everyday life,2
Geography -> Science -> Geography,2
Everyday life -> Language and literature -> History,2
Citizenship -> Religion -> <,2
Geography -> Geography -> Geography -> Geography -> Geography -> Geography -> Geography,2
History -> History -> Countries -> Everyday life,2
Everyday life -> Countries -> Music -> Music -> Music,2
Citizenship -> Geography -> Geography -> Countries,2
Science -> Geography -> History -> History,2
Geography -> Everyday life -> Science,2
Design and Technology -> Design and Technology -> IT,2
Geography -> Science -> Countries -> Geography,2
Geography -> Music -> Music,2
Geography -> History -> Countries -> Citizenship,2
Science -> Countries -> Countries -> Citizenship,2
Everyday life -> Countries -> Countries -> Everyday life,2
Science -> People -> Language and literature -> Countries,2
Geography -> Countries -> Countries -> Geography,2
Geography -> Geography -> Countries -> Language and literature,2
Science -> Countries -> Countries -> <,2
Countries -> Countries -> Science -> Science -> Science -> Science,2
Countries -> History -> Design and Technology,2
Geography -> Geography -> Geography -> Countries -> Citizenship,2
Language and literature -> History -> History -> Countries,2
People -> Geography -> Business Studies -> Countries,2
Countries -> Geography -> Geography -> <,2
History -> Geography -> History -> History,2
Countries -> Countries -> Geography -> Citizenship,2
Science -> Geography -> Countries -> Religion -> Religion,2
IT -> Language and literature,2
History -> History -> Geography -> Everyday life,2
Science -> People -> History -> People,2
Countries -> Geography -> Science -> Science -> Science -> Science,2
Religion -> Geography -> Geography,2
Language and literature -> Geography -> Geography -> Countries,2
Geography -> Countries -> Geography -> Geography -> Countries -> Geography,2
Language and literature -> Countries -> Geography -> < -> Geography,2
People -> Geography -> Countries -> Countries,2
Science -> People -> People -> Science,2
Science -> Science -> Countries -> Geography -> Geography,2
Geography -> Geography -> Geography -> Countries -> < -> Geography -> Geography,2
IT -> IT -> IT -> Business Studies,2
Language and literature -> People -> Countries,2
History -> Countries -> Geography -> <,2
Geography -> Countries -> Countries -> Science,2
Science -> Science -> History -> History -> Geography,2
Design and Technology -> Geography -> People,2
Everyday life -> Countries -> Citizenship -> History,2
People -> People -> History,2
Geography -> Science -> Science -> Geography -> Science,2
Science -> Science -> Geography -> Geography -> Geography -> Geography,2
Mathematics -> Mathematics -> IT -> IT,2
Citizenship -> People -> Science,2
Design and Technology -> People -> People,2
People -> History -> Religion,2
Design and Technology -> Countries -> History -> History,2
Everyday life -> Everyday life -> Science -> Everyday life,2
Language and literature -> Countries -> Geography -> Geography -> Geography -> Science -> Science,2
Science -> History -> History -> History,2
Science -> History -> History -> Countries -> Countries -> Countries,2
Science -> Religion -> Religion -> Religion,2
People -> Geography -> Geography -> Science,2
Science -> Countries -> Language and literature -> Geography,2
Everyday life -> Everyday life -> People -> Religion,2
Religion -> Religion -> Countries -> Countries,2
Science -> Science -> Countries -> History -> History,2
People -> Countries -> Geography -> History,2
Science -> Science -> Design and Technology -> Science -> Science,2
Citizenship -> Geography -> Geography -> Geography,2
Business Studies -> Geography -> Geography,2
Design and Technology -> Geography -> Countries -> Everyday life -> Everyday life -> Science,2
Design and Technology -> Science -> Design and Technology -> Citizenship,2
Religion -> Religion -> Geography -> Religion,2
Geography -> Geography -> People,2
Business Studies -> Business Studies -> <,2
Language and literature -> Countries -> Citizenship -> Countries -> Geography -> Geography,2
Religion -> Religion -> < -> Religion,2
Science -> Mathematics -> Mathematics,2
Science -> Religion -> Science,2
Science -> Science -> < -> Mathematics,2
Science -> Science -> Geography -> Citizenship,2
Countries -> Geography -> Geography -> Geography -> Geography -> Geography,2
Language and literature -> Countries -> Countries -> Geography -> Science,2
Language and literature -> Everyday life -> Science -> Science -> Science -> Science -> Science,2
Art -> Music -> Music,2
Everyday life -> Everyday life -> History,2
Design and Technology -> Citizenship -> Science,2
Science -> History -> History -> History -> Geography -> Geography,2
Everyday life -> Countries -> Countries -> Citizenship,2
History -> People -> History,2
Language and literature -> People -> Science -> Science -> Science,2
Citizenship -> Countries -> Citizenship -> Countries,2
Science -> People -> Geography -> History -> Science,2
Music -> Science -> Science,2
People -> History -> Citizenship,2
Language and literature -> Countries -> Geography -> Geography -> Geography -> Countries,2
Mathematics -> People -> Geography,2
Language and literature -> Everyday life -> Science,2
Science -> History -> History -> Countries -> Geography,2
Science -> Science -> Science -> Language and literature -> <,2
Language and literature -> Language and literature -> Language and literature -> Language and literature,2
Citizenship -> Countries -> Geography -> Geography -> Geography -> Countries,2
Language and literature -> Countries -> Geography -> Science -> < -> Countries,2
Everyday life -> Everyday life -> History -> Geography -> < -> Countries -> Everyday life -> Citizenship -> < -> < -> Everyday life -> People -> Everyday life -> Geography -> < -> < -> < -> People -> Everyday life -> Geography,2
Language and literature -> Language and literature -> < -> Art,2
Science -> Countries -> Citizenship -> Citizenship -> Citizenship -> Citizenship,2
Mathematics -> History -> History,2
History -> Geography -> Citizenship,2
Science -> Geography -> < -> Countries -> Countries,2
Citizenship -> Geography -> Everyday life,2
People -> History -> Design and Technology,2
Science -> Science -> Religion -> Religion -> History,2
Science -> Geography -> Countries -> <,2
Science -> Science -> Science -> IT -> IT,2
Geography -> Everyday life -> Everyday life -> Everyday life,2
IT -> Science -> Science -> Science -> <,2
People -> Religion -> Geography,2
Science -> Mathematics -> People,2
Science -> Everyday life -> Science -> Science -> Science -> Science,2
Science -> Science -> Science -> Geography -> Science -> Language and literature,2
Science -> Geography -> Geography -> History,2
Design and Technology -> Science -> Countries,2
Language and literature -> Countries -> Geography -> Geography -> Countries -> Geography,2
Science -> Geography -> History -> Geography,2
Science -> Science -> Science -> Design and Technology,2
Science -> Science -> People -> History,2
Music -> Geography -> Countries -> History,2
Language and literature -> Everyday life -> History -> Geography -> Science -> Science,2
Everyday life -> IT -> <,2
Science -> Science -> Geography -> Geography -> Geography -> Countries,2
Design and Technology -> History -> Everyday life -> Science -> Science -> Science,2
History -> Geography -> Countries -> History,2
History -> People -> People,2
IT -> Design and Technology -> IT,2
Countries -> Business Studies -> Everyday life,2
Science -> Religion -> Everyday life,2
Everyday life -> Citizenship -> History -> Geography,2
Language and literature -> Geography -> Geography -> Science,2
Religion -> Religion -> Countries -> Geography -> Everyday life,2
Geography -> Citizenship -> Citizenship -> Citizenship,2
Geography -> Geography -> Geography -> Geography -> Religion,2
Science -> IT -> Everyday life -> Language and literature -> Design and Technology,2
Design and Technology -> Geography -> Geography -> Countries,2
Science -> IT -> IT -> IT -> People,2
History -> Countries -> History -> History,2
Geography -> Religion -> Religion -> Religion,2
People -> Citizenship -> Countries -> Countries,2
Language and literature -> People -> Science -> Science,2
Language and literature -> Art -> Everyday life,2
People -> Countries -> Geography -> <,2
Design and Technology -> History -> Everyday life -> Everyday life -> < -> Everyday life -> Science,2
Design and Technology -> Citizenship,2
Design and Technology -> Language and literature -> <,2
Geography -> Geography -> Geography -> < -> < -> Geography -> Geography,2
Geography -> Geography -> History -> Countries -> Citizenship,2
Science -> Science -> Science -> Science -> Religion,2
Design and Technology -> Geography -> Everyday life -> Everyday life,2
Geography -> Countries -> Geography -> Countries -> Geography,2
Everyday life -> Mathematics -> Science,2
Everyday life -> Geography -> Geography -> Countries,2
Science -> History -> Religion -> Language and literature -> Religion,2
Citizenship -> Countries -> History -> <,2
Science -> Science -> Countries -> Countries -> Language and literature,2
Religion -> Countries -> Countries -> Citizenship,2
Science -> Science -> Science -> Language and literature -> Design and Technology,2
